platform,account_id,post_id,published_at,likes,comments,metrics_observed_at,source,measurement_protocol
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0449,2026-06-29T03:00:00-04:00,71,4,2026-07-01T03:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0450,2026-06-29T05:00:00-04:00,51,2,2026-07-01T05:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0453,2026-06-29T06:00:00-04:00,50,7,2026-07-01T06:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0451,2026-06-29T09:00:00-04:00,59,1,2026-07-01T09:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0463,2026-06-29T10:00:00-04:00,69,6,2026-07-01T10:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0454,2026-06-29T13:00:00-04:00,99,8,2026-07-01T13:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0455,2026-06-29T14:00:00-04:00,129,10,2026-07-01T14:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0443,2026-06-29T17:00:00-04:00,105,8,2026-07-01T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0456,2026-06-29T17:00:00-04:00,75,7,2026-07-01T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0450,2026-06-30T09:00:00-04:00,43,2,2026-07-02T09:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0444,2026-06-30T19:00:00-04:00,85,6,2026-07-02T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0445,2026-07-01T00:00:00-04:00,117,9,2026-07-03T00:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0451,2026-07-01T05:00:00-04:00,68,6,2026-07-03T05:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0446,2026-07-01T12:00:00-04:00,73,2,2026-07-03T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0447,2026-07-01T15:00:00-04:00,120,7,2026-07-03T15:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0457,2026-07-02T01:00:00-04:00,36,0,2026-07-04T01:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0464,2026-07-02T05:00:00-04:00,61,2,2026-07-04T05:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0452,2026-07-02T07:00:00-04:00,42,1,2026-07-04T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0458,2026-07-02T11:00:00-04:00,69,5,2026-07-04T11:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0453,2026-07-02T14:00:00-04:00,76,9,2026-07-04T14:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0459,2026-07-02T15:00:00-04:00,49,2,2026-07-04T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0454,2026-07-02T16:00:00-04:00,93,7,2026-07-04T16:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0448,2026-07-02T22:00:00-04:00,187,12,2026-07-04T22:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0453,2026-07-03T00:00:00-04:00,124,12,2026-07-05T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0465,2026-07-03T06:00:00-04:00,54,4,2026-07-05T06:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0449,2026-07-03T07:00:00-04:00,50,4,2026-07-05T07:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0455,2026-07-03T10:00:00-04:00,49,3,2026-07-05T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0456,2026-07-03T16:00:00-04:00,48,4,2026-07-05T16:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0454,2026-07-04T06:00:00-04:00,112,11,2026-07-06T06:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0460,2026-07-04T23:00:00-04:00,23,0,2026-07-06T23:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0455,2026-07-04T23:00:00-04:00,184,13,2026-07-06T23:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0461,2026-07-05T01:00:00-04:00,23,3,2026-07-07T01:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0456,2026-07-05T01:00:00-04:00,159,14,2026-07-07T01:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0462,2026-07-05T02:00:00-04:00,27,3,2026-07-07T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0452,2026-07-05T07:00:00-04:00,53,3,2026-07-07T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0463,2026-07-05T10:00:00-04:00,49,2,2026-07-07T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0457,2026-07-05T18:00:00-04:00,77,6,2026-07-07T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0464,2026-07-05T18:00:00-04:00,45,6,2026-07-07T18:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0458,2026-07-05T21:00:00-04:00,37,1,2026-07-07T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0457,2026-07-06T12:00:00-04:00,42,3,2026-07-08T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0450,2026-07-06T15:00:00-04:00,83,6,2026-07-08T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0451,2026-07-06T19:00:00-04:00,67,0,2026-07-08T19:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0465,2026-07-06T19:00:00-04:00,43,3,2026-07-08T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0452,2026-07-06T20:00:00-04:00,70,6,2026-07-08T20:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0453,2026-07-07T02:00:00-04:00,43,2,2026-07-09T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0459,2026-07-07T10:00:00-04:00,65,7,2026-07-09T10:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0466,2026-07-07T12:00:00-04:00,96,6,2026-07-09T12:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0467,2026-07-07T14:00:00-04:00,78,6,2026-07-09T14:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0453,2026-07-08T02:00:00-04:00,61,4,2026-07-10T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0458,2026-07-08T03:00:00-04:00,65,7,2026-07-10T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0466,2026-07-09T05:00:00-04:00,29,4,2026-07-11T05:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0454,2026-07-09T07:00:00-04:00,44,1,2026-07-11T07:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0460,2026-07-10T01:00:00-04:00,28,1,2026-07-12T01:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0468,2026-07-10T11:00:00-04:00,37,0,2026-07-12T11:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0461,2026-07-10T13:00:00-04:00,58,4,2026-07-12T13:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0454,2026-07-10T17:00:00-04:00,201,17,2026-07-12T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0455,2026-07-10T20:00:00-04:00,109,10,2026-07-12T20:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0455,2026-07-11T06:00:00-04:00,44,4,2026-07-13T06:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0459,2026-07-11T07:00:00-04:00,62,5,2026-07-13T07:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0456,2026-07-11T14:00:00-04:00,100,8,2026-07-13T14:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0467,2026-07-11T21:00:00-04:00,17,3,2026-07-13T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0462,2026-07-12T05:00:00-04:00,17,5,2026-07-14T05:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0457,2026-07-12T08:00:00-04:00,42,4,2026-07-14T08:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0463,2026-07-12T12:00:00-04:00,29,1,2026-07-14T12:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0456,2026-07-12T12:00:00-04:00,68,5,2026-07-14T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0464,2026-07-12T23:00:00-04:00,31,0,2026-07-14T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0468,2026-07-13T02:00:00-04:00,23,1,2026-07-15T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0458,2026-07-13T04:00:00-04:00,31,2,2026-07-15T04:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0469,2026-07-13T13:00:00-04:00,51,5,2026-07-15T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0465,2026-07-13T13:00:00-04:00,54,1,2026-07-15T13:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0460,2026-07-13T13:00:00-04:00,46,6,2026-07-15T13:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0469,2026-07-13T17:00:00-04:00,52,3,2026-07-15T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0470,2026-07-14T05:00:00-04:00,27,3,2026-07-16T05:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0470,2026-07-14T06:00:00-04:00,36,2,2026-07-16T06:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0461,2026-07-14T09:00:00-04:00,41,0,2026-07-16T09:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0471,2026-07-14T10:00:00-04:00,119,10,2026-07-16T10:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0462,2026-07-14T11:00:00-04:00,42,3,2026-07-16T11:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0457,2026-07-14T16:00:00-04:00,80,5,2026-07-16T16:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0458,2026-07-14T17:00:00-04:00,128,9,2026-07-16T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0463,2026-07-14T18:00:00-04:00,66,7,2026-07-16T18:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0459,2026-07-14T19:00:00-04:00,159,11,2026-07-16T19:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0459,2026-07-14T23:00:00-04:00,51,0,2026-07-16T23:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0472,2026-07-15T13:00:00-04:00,62,5,2026-07-17T13:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0473,2026-07-16T09:00:00-04:00,38,2,2026-07-18T09:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0460,2026-07-16T12:00:00-04:00,81,4,2026-07-18T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0471,2026-07-16T13:00:00-04:00,38,3,2026-07-18T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0466,2026-07-16T15:00:00-04:00,128,10,2026-07-18T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0461,2026-07-16T16:00:00-04:00,82,6,2026-07-18T16:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0464,2026-07-16T21:00:00-04:00,79,4,2026-07-18T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0460,2026-07-17T01:00:00-04:00,29,2,2026-07-19T01:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0461,2026-07-17T02:00:00-04:00,60,7,2026-07-19T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0465,2026-07-17T13:00:00-04:00,41,3,2026-07-19T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0462,2026-07-17T14:00:00-04:00,38,0,2026-07-19T14:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0474,2026-07-17T16:00:00-04:00,51,3,2026-07-19T16:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0466,2026-07-17T18:00:00-04:00,65,4,2026-07-19T18:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0463,2026-07-17T20:00:00-04:00,87,3,2026-07-19T20:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0472,2026-07-18T00:00:00-04:00,42,0,2026-07-20T00:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0475,2026-07-18T01:00:00-04:00,41,3,2026-07-20T01:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0462,2026-07-18T04:00:00-04:00,27,0,2026-07-20T04:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0467,2026-07-18T07:00:00-04:00,67,4,2026-07-20T07:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0473,2026-07-18T09:00:00-04:00,57,6,2026-07-20T09:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0464,2026-07-18T18:00:00-04:00,96,5,2026-07-20T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0463,2026-07-18T18:00:00-04:00,71,7,2026-07-20T18:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0467,2026-07-18T19:00:00-04:00,42,1,2026-07-20T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0465,2026-07-18T21:00:00-04:00,133,11,2026-07-20T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0466,2026-07-18T23:00:00-04:00,191,12,2026-07-20T23:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0476,2026-07-19T09:00:00-04:00,71,7,2026-07-21T09:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0468,2026-07-19T14:00:00-04:00,77,6,2026-07-21T14:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0464,2026-07-20T00:00:00-04:00,26,3,2026-07-22T00:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0468,2026-07-20T00:00:00-04:00,60,8,2026-07-22T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0474,2026-07-20T05:00:00-04:00,58,5,2026-07-22T05:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0465,2026-07-20T12:00:00-04:00,40,2,2026-07-22T12:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0469,2026-07-20T13:00:00-04:00,35,4,2026-07-22T13:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0477,2026-07-20T17:00:00-04:00,30,8,2026-07-22T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0469,2026-07-21T00:00:00-04:00,34,1,2026-07-23T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0467,2026-07-21T03:00:00-04:00,59,3,2026-07-23T03:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0466,2026-07-21T05:00:00-04:00,24,0,2026-07-23T05:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0478,2026-07-21T07:00:00-04:00,103,9,2026-07-23T07:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0470,2026-07-21T13:00:00-04:00,49,2,2026-07-23T13:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0467,2026-07-21T14:00:00-04:00,41,5,2026-07-23T14:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0468,2026-07-21T15:00:00-04:00,40,6,2026-07-23T15:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0470,2026-07-21T15:00:00-04:00,82,6,2026-07-23T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0469,2026-07-21T20:00:00-04:00,43,4,2026-07-23T20:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0471,2026-07-21T21:00:00-04:00,35,1,2026-07-23T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0475,2026-07-21T23:00:00-04:00,29,1,2026-07-23T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0472,2026-07-22T00:00:00-04:00,86,9,2026-07-24T00:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0479,2026-07-22T08:00:00-04:00,51,1,2026-07-24T08:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0470,2026-07-22T18:00:00-04:00,85,4,2026-07-24T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0471,2026-07-22T19:00:00-04:00,67,1,2026-07-24T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0473,2026-07-23T05:00:00-04:00,48,4,2026-07-25T05:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0468,2026-07-23T05:00:00-04:00,48,5,2026-07-25T05:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0471,2026-07-23T12:00:00-04:00,33,2,2026-07-25T12:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0472,2026-07-23T12:00:00-04:00,64,3,2026-07-25T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0472,2026-07-23T17:00:00-04:00,72,5,2026-07-25T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0473,2026-07-24T01:00:00-04:00,105,8,2026-07-26T01:00:00-04:00,synthetic,synthetic_fixed_48h
